,stop_id,stop_name,stop_lat,stop_lon
14513,4677631,RUE DE LA STATION,48.90641632330126,2.286280160674913
14514,4677632,RUE DE LA STATION,48.90677551244197,2.285598142648908
14515,4677633,GALLIENI,48.910002133234386,2.286222096100333
14516,4677634,GALLIENI,48.9097414682376,2.286126914340587
14517,4677635,COMETE,48.91286818674471,2.2843649269561426
14518,4677636,COMETE,48.9121493218125,2.2845838161583623
14519,4677637,RUE DES CHAMPS,48.91559054370498,2.2827940520136947
14520,4677638,RUE DES CHAMPS,48.91540172320488,2.282589717064443
14521,4677639,BOURGUIGNONS,48.91842078150042,2.2813592588188216
14522,4677640,BOURGUIGNONS,48.918744068544534,2.28084072511762
14523,4677641,JAURES,48.92095388981479,2.278820038593273
14524,4677642,GRAMME,48.923828119891205,2.275652830345733
14525,4677643,QUATRE ROUTES,48.92757405566248,2.272606929228948
14526,4677644,ROBERT LAVERGNE,48.92822094965032,2.2723060650553872
14527,4677645,HENRI ROBERT,48.929390521814824,2.274691466676802
14528,4677646,HENRI ROBERT,48.92965889733615,2.272386097627396
14529,4677647,ASNIERES-18 JUIN 1940,48.93105468608328,2.2777993045998506
14530,4677648,ASNIERES-18 JUIN 1940,48.93105468608328,2.2777993045998506
14531,4677649,MOURINOUX,48.932221446493436,2.2747971665594946
14532,4677650,QUATRE ROUTES - LA REDOUTE,48.92736833331563,2.2744347738759934
14533,4677651,QUATRE ROUTES,48.92586718691036,2.2738092319154704
14534,4677652,GRAMME,48.92333384549858,2.275667055854338
14535,4677653,JAURES,48.92089080016295,2.278451910521728
14536,4677654,ARISTIDE BRIAND,48.89360306872159,2.2921672189214606
14537,4677655,EIFFEL,48.89127619702551,2.29434991753627
14538,4677656,WILSON - COURCELLES,48.8891996083451,2.292852482879144
14539,4677657,PORTE DE CHOISY,48.81939954266396,2.363155154648737
14540,4677658,VERDUN - CHATEAUDUN,48.816459574639566,2.3673454346099847
14541,4677659,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,48.81261202112399,2.370364304450868
14542,4677660,CARNOT,48.80858458226651,2.3735186767175427
14543,4677661,LA BRIQUETERIE,48.807002344056215,2.3747694237086217
14544,4677662,CENTRE BUS DE VITRY,48.803271511870186,2.377501556404824
14545,4677663,MALASSIS,48.801491431055965,2.378928769338522
14546,4677664,LA CIVETTE,48.798128968751364,2.3817150474077984
14547,4677665,CHARLES INFROIT,48.79466763030435,2.3843376284366515
14548,4677666,MUSEE MAC VAL,48.792743537835854,2.3860363032250977
14549,4677667,HOTEL DE VILLE DE VITRY,48.789902401887595,2.388318873018915
14550,4677668,CAMILLE GROULT,48.78563163463027,2.39170144558064
14551,4677669,CONSTANT COQUELIN,48.782889416190045,2.3936162801973566
14552,4677670,LES PLATRIERES,48.77782774908302,2.3965618686800885
14553,4677671,TROIS COMMUNES,48.77366491253502,2.3992767882574992
14554,4677672,DOCTEUR ROUX,48.77041910587895,2.401394125052001
14555,4677673,VERDUN - HOCHE,48.7671642727641,2.4034975891874404
14556,4677674,ROUGET DE LISLE,48.76479961169985,2.4049085626863604
14557,4677675,PORTE DE CHOISY,48.81954334884737,2.363141616039275
14558,4677676,PORTE DE CHOISY,48.81936338070665,2.364107859685487
14559,4677677,VERDUN - CHATEAUDUN,48.816459574639566,2.3673454346099847
14560,4677678,VERDUN - CHATEAUDUN,48.8168640152177,2.367372888437464
14561,4677679,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,48.81261202112399,2.370364304450868
14562,4677680,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,48.81331311831112,2.3701742292493932
14563,4677681,CARNOT,48.80858458226651,2.3735186767175427
14564,4677682,CARNOT,48.809591279269846,2.3733016556916877
14565,4677683,LA BRIQUETERIE,48.807002344056215,2.3747694237086217
14566,4677684,LA BRIQUETERIE,48.807325814029426,2.375055408134749
14567,4677685,CENTRE BUS DE VITRY,48.803271511870186,2.377501556404824
14568,4677686,MALASSIS,48.801491431055965,2.378928769338522
14569,4677687,LA CIVETTE,48.798128968751364,2.3817150474077984
14570,4677688,LA CIVETTE,48.79812873322385,2.3823408664091867
14571,4677689,CHARLES INFROIT,48.79466763030435,2.3843376284366515
14572,4677690,CHARLES INFROIT,48.7949551072651,2.3846779874533124
14573,4677691,MUSEE MAC VAL,48.792743537835854,2.3860363032250977
14574,4677692,MUSEE MAC VAL,48.79312091733187,2.386308726814493
14575,4677693,HOTEL DE VILLE DE VITRY,48.789902401887595,2.388318873018915
14576,4677694,HOTEL DE VILLE DE VITRY,48.79045958793865,2.3884690512328666
14577,4677695,CAMILLE GROULT,48.78563163463027,2.39170144558064
14578,4677696,CAMILLE GROULT,48.78687212511729,2.391362700632961
14579,4677697,CONSTANT COQUELIN,48.782889416190045,2.3936162801973566
14580,4677698,CONSTANT COQUELIN,48.782979023714674,2.394187610971603
14581,4677699,LES PLATRIERES,48.77782774908302,2.3965618686800885
14582,4677700,LES PLATRIERES,48.77802538307672,2.3967660868571934
14583,4677701,TROIS COMMUNES,48.77366491253502,2.3992767882574992
14584,4677702,DOCTEUR ROUX,48.77041910587895,2.401394125052001
14585,4677703,VERDUN - HOCHE,48.7671642727641,2.4034975891874404
14586,4677704,ROUGET DE LISLE,48.764592792718524,2.4050714452376734
14587,4677705,ROUGET DE LISLE,48.764925165382955,2.4053981848436985
14588,4677706,WALDECK ROUSSEAU,48.760915238009126,2.4075137501114936
14589,4677707,WALDECK ROUSSEAU,48.76133759889335,2.4076502725612854
14590,4677708,PARMENTIER,48.75838860002671,2.4091416576999163
14591,4677709,PARMENTIER,48.75863110658494,2.409427476173478
14592,4677710,LAMARTINE,48.75593384837047,2.410755915003695
14593,4677711,LAMARTINE,48.75617635151201,2.4110417275094638
14594,4677712,ROBERT PEARY,48.753847739225286,2.412125875486212
14595,4677713,ROBERT PEARY,48.75393738910948,2.4124930210682587
14596,4677714,JEAN MERMOZ,48.74986454276307,2.414362839845181
14597,4677715,JEAN MERMOZ,48.75079977075536,2.413657423587799
14598,4677716,LES SAULES RER,48.74747216929128,2.416656255980379
